kurlytop-xp	53476979	F-PM1	2010-12-05 17:06	7.6	700693301715512138359	4.3024
hex	53374361	F-PM1	2010-11-05 08:21	5.9	106611992320323396611496679897	1.7501
slice	53315239	F-PM1	2010-10-30 18:36	17.4	559263478844769380710561391	4.5893
kk	5359769	F-ECM	2010-10-29 06:24	6.9	107407273313160982537	0.1684
kurlytop-xp	53265941	F-PM1	2010-10-05 01:15	5.8	17077462721104935468857	1.9207
slice	53165537	F-PM1	2010-09-03 06:15	17.9	1473809682475821913473727754071	4.7462
kk	74240269	F	2010-08-30 06:31	6.0	21630756076108882111	0.0133
slice	52884527	F-PM1	2010-08-05 15:31	9.0	2627817767922406323172685733372671873	1.9207
kk	72792509	F	2010-08-04 01:55	11.1	537238402125121928743	0.7116
kk	72316297	F	2010-07-18 19:48	2.6	48937610640407446151	0.0543
slice	64322227	F	2010-06-10 10:42	5.8	166609923707498208713	0.4117
